Time,aMag,gMag,ang,bpm,but
5493223,1.0758252646224664,143.96295530448103,262.9433773256574,8.86,0
5494385,1.0406728592598156,60.29518305801882,263.5928317545338,8.86,0
5495547,0.8563293758829016,86.54744710273087,266.99475553777114,8.86,0
5496730,0.9081850031794183,24.000610408904187,266.03842079367274,8.86,0
5497892,1.1821167455035901,25.220574933970084,260.97798954673743,2.45,0
5499075,0.890730037665734,117.8756501572738,266.3603811812473,2.45,0
5500377,0.879431634636826,45.904583649130295,266.56875443901134,2.45,0
5501560,1.1437219941926446,142.23475032494696,261.68821798990075,14.05,0
5502722,0.9381897462667133,25.438492486780735,265.4848513372935,14.05,0
5504045,1.0036433629531958,2.3834848436690343,264.2766957908879,14.05,0
5505207,0.9859513172565875,4.2556550612097315,264.6033390455644,14.05,0
5506370,1.0144456614328834,43.8760185066968,264.077226057117,13.73,0
5507652,1.1896638180595391,26.484518119082328,260.83834363897137,13.73,0
5508815,0.8734414691323054,7.7404780214144395,266.679220537155,13.73,0
5509977,0.9537819457297354,33.78203220648515,265.1971203098963,13.73,0
5511160,1.2500799974401637,17.079373524810563,259.71995863416606,13.73,0
5512382,0.959218431849597,64.6649789298659,265.09678744472825,9.44,0
5513545,1.1486513831445988,24.21360361449737,261.5970525124185,9.44,0
5514767,0.7956758133813042,36.51951396171641,268.11278076707305,9.44,0
5515990,1.1923506195746283,36.166184482192755,260.78862569361473,9.44,0
5517193,0.8708616422830897,11.15690369233328,266.72679387988103,9.44,0
5518375,0.8515867542417508,42.72742093784739,267.08219752760056,9.21,0
5519638,0.79328431221095,18.471938176596414,268.1568513590216,9.21,0
5520800,1.5039614356757955,32.48501962443612,255.0099608851968,9.21,0
5521983,0.7128113354878695,33.918381447233,269.6393138724916,9.21,0
5523205,0.8040522371090078,84.51175125389368,267.95841305247615,15.59,0
5524368,1.05152270541344,45.24902650886536,263.392403702717,15.59,0
5525590,1.0204900783447137,24.208108145825854,263.96560291493415,15.59,0
5526753,0.9741149829460586,49.87747487593974,264.8218364242177,15.59,0
5527935,0.9099999999999999,25.476522525650942,266.0049397495294,15.59,0
5529097,1.2247856955402443,20.81931314909308,260.18829652840867,15.59,0
5530260,0.9476813810558905,15.224539401899815,265.3097025419437,15.59,0
5531442,1.1554220008291343,41.23519128123453,261.47182595510566,15.59,0
5532705,0.8455175929571188,92.3648748172161,267.19409216341677,15.59,0
5533867,0.9491575211733825,52.17274767539084,265.28246189779867,15.59,0
5535049,0.9702576977277738,45.12344069328047,264.89303572909967,15.59,0
5536312,0.9788258272031853,141.9052550119269,264.7348779697558,15.59,0
5537535,0.870976463516667,17.191663677492066,266.72467654076553,15.59,0
5538757,1.2561050911448453,13.036199599576557,259.60837772027395,15.59,0
5539920,1.0445094542415592,21.47161381917996,263.5219614810511,15.59,0
5541142,0.9723168207945392,48.408852496211885,264.855027965842,15.59,0
5542365,1.375027272456805,18.744329809304997,257.40412691996914,15.59,0
5543627,1.186001686339442,132.42402689844468,260.9061068880303,15.59,0
5544850,0.9810708435174292,146.73856854964887,264.6934352639233,15.59,0
5546012,1.0244022647378324,90.38449756457133,263.8933521285397,15.59,0
5547235,1.0462313319720453,31.471528402668977,263.4901536737061,15.59,0
5548457,1.0900458705944442,26.312918880276282,262.68057301096735,2.28,0
5549620,0.9476813810558905,38.576378782876965,265.3097025419437,2.28,0
5550742,1.0554619841567008,35.07204727414697,263.31962787923857,2.28,0
5551964,0.926390846241477,58.94283501834638,265.70255318455503,2.28,0
5553087,0.9872183142547549,27.433813078024716,264.5799488423343,2.28,0
5554249,0.9047651629014017,25.388631314035027,266.1015046322854,10.4,0
5555432,0.957183368012629,40.3110952468424,265.13434613128703,10.4,0
5556694,1.1011811840019787,20.146677145375612,262.47475657814755,10.4,0
5557857,1.0938921336219583,10.562239345896304,262.6094846818159,21.69,0
5559219,0.945621488757526,17.165179870889787,265.3477150615155,21.69,0
5560442,0.9934284070832684,10.382817536680493,264.46529901870423,21.69,0
5561705,1.3307516672918354,65.59588249272967,258.22521476277893,21.69,0
5562887,1.0373523991392704,47.264722574029776,263.65416548602764,21.69,0
5564049,0.8913472948295743,109.97429608776771,266.34899664990553,8.58,0
5565272,1.0208819716304134,3.7181850411188524,263.9583655138757,8.58,0
