Time,aMag,gMag,ang,bpm,but
614596,0.9891915891272024,1.5610893632332519,264.5435193345312,0.0,0
616680,0.9902524930541705,9.49950525027488,264.52393320471225,0.0,0
617862,1.329736816065495,91.2154619568415,258.24402902079044,0.1,0
619025,0.9626525853079085,11.833862429485988,265.03340572190143,0.1,0
620248,1.0046890066085128,4.219123131647144,264.25738846725363,31.51,0
621550,1.0856795107212809,24.041410108394224,262.76127019176164,55.4,0
622733,0.9485778829384544,23.084265203813615,265.29315857168683,55.4,0
623895,0.9888882646689665,10.471642660060551,264.54911919130035,55.4,0
625078,1.0000499987500624,14.14365582160426,264.3430439652701,55.4,0
626281,0.9726767191621274,3.7136639589494362,264.84838479757315,55.4,0
627463,0.9792343948207702,5.537950884578158,264.72733593664054,55.4,0
628626,0.9954898291795853,0.5829236656715868,264.42723970339154,55.4,0
629788,1.0040916292848974,0.9980981915623331,264.2684187877412,6.93,0
630971,0.9977474630386188,8.554156884228862,264.3855568560943,103.09,0
632133,0.9966443698732261,1.2506798151405498,264.40592346341805,42.77,0
633315,0.9958915603618699,0.8493526947034429,264.41982258543584,76.82,0
634578,1.0022474744293446,1.6684423873781198,264.3024698908201,76.82,0
635741,0.9941327879111522,1.2140428328522845,264.45229437410086,76.82,0
637104,1.0070749723828907,2.538877704813684,264.21333191970416,53.48,0
1001453,1.0186265262597476,20.084008564029244,264.00001817801353,59.88,0
1002816,0.946255779374689,11.364479750520918,265.33601017114614,59.88,0
1004079,0.9906563480844404,7.363409536349312,264.5164772822822,0.16,0
1005261,1.0104454463255301,12.814121116955311,264.15109465790204,63.69,0
1006464,1.0501904589168576,90.27257889303927,263.4170154423925,63.69,0
1007646,1.100908715561831,17.97843430335356,262.4797929884308,63.69,0
1008809,0.9855962662266938,6.704334418866648,264.6098936355787,63.69,0
1009991,0.9986991538997118,9.317875294293222,264.36798542721857,63.69,0
1011193,0.9808669634563089,4.727843060001041,264.6971989026319,63.69,0
1012376,0.9948869282486327,1.9732967338948293,264.43837093739427,63.69,0
1013538,0.9997499687421851,0.9811218069128828,264.34858363059215,63.69,0
1014761,0.9960421677820673,0.9884331034521253,264.4170419294101,63.69,0
1015923,0.9741663102366044,37.27388093558276,264.82088898572994,142.52,0
1017106,1.0066777041337511,4.005371393516461,264.22066750345914,142.52,0
1018408,0.968039255402383,72.14963548071466,264.9339833500862,142.52,0
1019591,0.9839207285142437,4.415914401344301,264.6408253785916,142.52,0
1020753,1.0433599570617995,56.71306198751747,263.543195513308,142.52,0
1021936,0.8086408349817613,16.469322997621973,267.87384593502077,142.52,0
1023238,1.130751962191532,24.248352521356992,261.92806348078443,142.52,0
1024421,1.011632344283238,8.489646635755813,264.1291775421268,142.52,0
