Time,aMag,gMag,ang,bpm,but
2168248,0.9994998749374608,1.5374004032782091,264.35320127526825,26.02,0
2169411,1.0065286881157438,0.8675252157718529,264.2234190858471,124.74,0
2170593,1.0002499687578101,2.2047902394558987,264.3393517684822,114.94,0
2171756,0.9994998749374608,0.8162107570964745,264.35320127526825,110.91,0
2172878,0.9928242543370907,0.8543418519538886,264.4764531241444,110.91,0
2174041,0.9928242543370907,1.2308127396155761,264.4764531241444,110.91,0
2175264,1.0129659421717987,2.5267766027094676,264.10455115252415,16.09,0
2176486,1.0004498987955368,1.1646029366269004,264.33566030192253,78.74,0
2177749,0.9928242543370907,0.9957409301620578,264.4764531241444,78.74,0
2178932,0.9996999549864949,0.8386894538504702,264.34950706808377,78.74,0
2180095,0.9994998749374608,0.8184130986244049,264.35320127526825,17.41,0
2181458,0.9928242543370907,0.7778817390837761,264.4764531241444,130.15,0
2182620,0.9928242543370907,1.2654248298496438,264.4764531241444,130.15,0
2183803,1.0004498987955368,2.1401869077255844,264.33566030192253,21.54,0
2184965,0.9928242543370907,1.3165864954495012,264.4764531241444,106.76,0
2186088,0.9996999549864949,0.8006872048434396,264.34950706808377,73.08,0
2187210,0.9928242543370907,1.3247641299491772,264.4764531241444,76.73,0
2188333,0.9996999549864949,0.8235289915965315,264.34950706808377,59.88,0
2189495,0.9928242543370907,0.7040596565632774,264.4764531241444,31.85,0
2190678,0.9996999549864949,0.5787054518492115,264.34950706808377,213.52,0
2191840,0.9996999549864949,0.7677239087067694,264.34950706808377,213.52,0
2193023,0.9996999549864949,0.5960704656330491,264.34950706808377,56.44,0
2194145,1.0002499687578101,2.49218779388713,264.3393517684822,56.44,0
2195308,0.9996999549864949,0.7033491309442275,264.34950706808377,33.63,0
2196531,0.9996999549864949,1.2949517365523706,264.34950706808377,59.88,0
2197653,0.9996999549864949,0.9799489782636646,264.34950706808377,68.03,0
2198775,0.9994998749374608,0.8528774824088158,264.35320127526825,57.53,0
2200138,1.0002499687578101,0.9237965143904798,264.3393517684822,85.59,0
2201261,0.9925220400575495,1.3083577492413916,264.48203269653436,85.59,0
2202564,0.9994998749374608,0.9080748867797193,264.35320127526825,20.09,0
2203686,0.9925220400575495,0.6158733636065128,264.48203269653436,49.92,0
2204809,0.9925220400575495,1.920286436967152,264.48203269653436,49.92,0
2205931,0.9994998749374608,1.0225947388873073,264.35320127526825,30.23,0
2207054,1.0002499687578101,0.8386894538504702,264.3393517684822,44.68,0
2208477,1.006628034578811,3.218866260036288,264.22158465281217,50.76,0
2209740,0.9994998749374608,0.8300602387778854,264.35320127526825,83.1,0
2210862,1.006628034578811,4.769800834416465,264.22158465281217,106.95,0
2212125,1.0094552986635912,3.519573837838894,264.16937839458126,74.81,0
2213348,0.9931767214348108,1.0588200980336555,264.46994574661807,26.97,0
2220764,1.0002499687578101,1.1522586515188333,264.3393517684822,26.97,0
2221926,1.0002499687578101,0.9538867857350787,264.3393517684822,26.97,0
2223089,1.0002499687578101,0.7559100475585703,264.3393517684822,26.97,0
2224472,0.9931767214348108,0.700713921654194,264.46994574661807,57.58,0
2225674,1.0002499687578101,0.9787236586493656,264.3393517684822,78.74,0
